<title>/VB --> VB/VB
of/IN --> of/IN
marrying/VBG --> marry/VBG
her/PRP --> she/PRP
./. --> ./.
A/DT --> a/DT
great/JJ --> great/JJ
many/JJ --> many/JJ
Rajas/NNPS --> Rajas/NNPS
and/CC --> and/CC
Rajas/NNP --> Rajas/NNP
'/POS --> '/POS
sons/NNS --> son/NNS
have/VBP --> have/VBP
come/VBN --> come/VBN
here/RB --> here/RB
to/TO --> to/TO
marry/VB --> marry/VB
her/PRP --> she/PRP
,/, --> ,/,
and/CC --> and/CC
her/PRP$ --> she/PRP$
father/NN --> father/NN
has/VBZ --> have/VBZ
had/VBN --> have/VBN
them/PRP --> they/PRP
all/DT --> all/DT
killed/VBN --> kill/VBN
./. --> ./.
He/PRP --> he/PRP
says/VBZ --> say/VBZ
whoever/WP --> whoever/WP
wishes/VBZ --> wish/VBZ
to/TO --> to/TO
marry/VB --> marry/VB
his/PRP$ --> he/PRP$
daughter/NN --> daughter/NN
must/MD --> must/MD
first/RB --> first/RB
do/VB --> do/VB
whatever/WDT --> whatever/WDT
he/PRP --> he/PRP
bids/VBZ --> bid/VBZ
him/PRP --> he/PRP
./. --> ./.
If/IN --> if/IN
he/PRP --> he/PRP
can/MD --> can/MD
,/, --> ,/,
then/RB --> then/RB
he/PRP --> he/PRP
shall/MD --> shall/MD
marry/VB --> marry/VB
the/DT --> the/DT
princess/NN --> princess/NN
;/: --> ;/:
if/IN --> if/IN
he/PRP --> he/PRP
can/MD --> can/MD
not/RB --> not/RB
,/, --> ,/,
the/DT --> the/DT
king/NN --> king/NN
will/MD --> will/MD
have/VB --> have/VB
him/PRP --> he/PRP
killed/VBN --> kill/VBN
./. --> ./.
But/CC --> but/CC
no/DT --> no/DT
one/NN --> one/NN
can/MD --> can/MD
do/VB --> do/VB
the/DT --> the/DT
things/NNS --> thing/NNS
the/DT --> the/DT
king/NN --> king/NN
tells/VBZ --> tell/VBZ
him/PRP --> he/PRP
to/TO --> to/TO
do/VB --> do/VB
;/: --> ;/:
so/RB --> so/RB
all/PDT --> all/PDT
the/DT --> the/DT
Rajas/NNPS --> Rajas/NNPS
and/CC --> and/CC
Rajas/NNP --> Rajas/NNP
'/POS --> '/POS
sons/NNS --> son/NNS
who/WP --> who/WP
have/VBP --> have/VBP
tried/VBN --> try/VBN
have/VBP --> have/VBP
been/VBN --> be/VBN
put/VBN --> put/VBN
to/TO --> to/TO
death/NN --> death/NN
./. --> ./.
You/PRP --> you/PRP
will/MD --> will/MD
be/VB --> be/VB
killed/VBN --> kill/VBN
too/RB --> too/RB
,/, --> ,/,
if/IN --> if/IN
you/PRP --> you/PRP
try/VBP --> try/VBP
./. --> ./.
Do/VBP --> do/VBP
go/VB --> go/VB
away/RB --> away/RB
./. --> ./.
''/'' --> ''/''
But/CC --> but/CC
the/DT --> the/DT
prince/NN --> prince/NN
would/MD --> would/MD
not/RB --> not/RB
listen/VB --> listen/VB
to/TO --> to/TO
anything/NN --> anything/NN
she/PRP --> she/PRP
said/VBD --> say/VBD
./. --> ./.
The/DT --> the/DT
king/NN --> king/NN
sent/VBD --> send/VBD
for/IN --> for/IN
the/DT --> the/DT
prince/NN --> prince/NN
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
,/, --> ,/,
and/CC --> and/CC
his/PRP$ --> he/PRP$
servants/NNS --> servant/NNS
brought/VBD --> bring/VBD
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
's/POS --> 's/POS
court-house/NN --> court-house/NN
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
./. --> ./.
There/EX --> there/EX
the/DT --> the/DT
king/NN --> king/NN
gave/VBD --> give/VBD
him/PRP --> he/PRP
eighty/JJ --> eighty/JJ
pounds/NNS --> pound/NNS
of/IN --> of/IN
mustard/NN --> mustard/NN
seed/NN --> seed/NN
,/, --> ,/,
and/CC --> and/CC
told/VBD --> tell/VBD
him/PRP --> he/PRP
to/TO --> to/TO
crush/VB --> crush/VB
all/PDT --> all/PDT
the/DT --> the/DT
oil/NN --> oil/NN
out/IN --> out/IN
of/IN --> of/IN
it/PRP --> it/PRP
that/DT --> that/DT
day/NN --> day/NN
,/, --> ,/,
and/CC --> and/CC
bring/VB --> bring/VB
it/PRP --> it/PRP
next/JJ --> next/JJ
morning/NN --> morning/NN
to/TO --> to/TO
him/PRP --> he/PRP
to/TO --> to/TO
the/DT --> the/DT
court-house/NN --> court-house/NN
./. --> ./.
``/`` --> ``/``
Whoever/WP --> whoever/WP
wishes/VBZ --> wish/VBZ
to/TO --> to/TO
marry/VB --> marry/VB
my/PRP$ --> my/PRP$
daughter/NN --> daughter/NN
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
prince/NN --> prince/NN
,/, --> ,/,
``/`` --> ``/``
must/MD --> must/MD
first/RB --> first/RB
do/VB --> do/VB
all/DT --> all/DT
I/PRP --> I/PRP
tell/VBP --> tell/VBP
him/PRP --> he/PRP
./. --> ./.
If/IN --> if/IN
he/PRP --> he/PRP
can/MD --> can/MD
not/RB --> not/RB
,/, --> ,/,
then/RB --> then/RB
I/PRP --> I/PRP
have/VBP --> have/VBP
him/PRP --> he/PRP
killed/VBN --> kill/VBN
./. --> ./.
So/RB --> so/RB
if/IN --> if/IN
you/PRP --> you/PRP
can/MD --> can/MD
not/RB --> not/RB
crush/VB --> crush/VB
all/PDT --> all/PDT
the/DT --> the/DT
oil/NN --> oil/NN
out/IN --> out/IN
of/IN --> of/IN
this/DT --> this/DT
mustard/NN --> mustard/NN
seed/NN --> seed/NN
,/, --> ,/,
you/PRP --> you/PRP
will/MD --> will/MD
die/VB --> die/VB
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
prince/NN --> prince/NN
was/VBD --> be/VBD
very/RB --> very/RB
sorry/JJ --> sorry/JJ
when/WRB --> when/WRB
he/PRP --> he/PRP
heard/VBD --> hear/VBD
this/DT --> this/DT
./. --> ./.
``/`` --> ``/``
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
crush/VB --> crush/VB
the/DT --> the/DT
oil/NN --> oil/NN
out/IN --> out/IN
of/IN --> of/IN
all/PDT --> all/PDT
this/DT --> this/DT
mustard/NN --> mustard/NN
seed/NN --> seed/NN
in/IN --> in/IN
one/CD --> one/CD
day/NN --> day/NN
?/. --> ?/.
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
himself/PRP --> himself/PRP
;/: --> ;/:
``/`` --> ``/``
and/CC --> and/CC
if/IN --> if/IN
I/PRP --> I/PRP
do/VBP --> do/VBP
not/RB --> not/RB
,/, --> ,/,
the/DT --> the/DT
king/NN --> king/NN
will/MD --> will/MD
kill/VB --> kill/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
He/PRP --> he/PRP
took/VBD --> take/VBD
the/DT --> the/DT
mustard/NN --> mustard/NN
seed/NN --> seed/NN
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
,/, --> ,/,
and/CC --> and/CC
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
what/WP --> what/WP
to/TO --> to/TO
do/VB --> do/VB
./. --> ./.
At/IN --> at/IN
last/JJ --> last/JJ
he/PRP --> he/PRP
remembered/VBD --> remember/VBD
the/DT --> the/DT
Ant-Raja/NNP --> Ant-Raja/NNP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
moment/NN --> moment/NN
he/PRP --> he/PRP
did/VBD --> do/VBD
so/RB --> so/RB
,/, --> ,/,
the/DT --> the/DT
Ant-Raja/NNP --> Ant-Raja/NNP
and/CC --> and/CC
his/PRP$ --> he/PRP$
ants/NNS --> ant/NNS
came/VBD --> come/VBD
to/TO --> to/TO
him/PRP --> he/PRP
./. --> ./.
``/`` --> ``/``
Why/WRB --> why/WRB
do/VBP --> do/VBP
you/PRP --> you/PRP
look/VB --> look/VB
so/RB --> so/RB
sad/JJ --> sad/JJ
?/. --> ?/.
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
Ant-Raja/NNP --> Ant-Raja/NNP
./. --> ./.
The/DT --> the/DT
prince/NN --> prince/NN
showed/VBD --> show/VBD
him/PRP --> he/PRP
the/DT --> the/DT
mustard/NN --> mustard/NN
seed/NN --> seed/NN
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
``/`` --> ``/``
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
crush/VB --> crush/VB
the/DT --> the/DT
oil/NN --> oil/NN
out/IN --> out/IN
of/IN --> of/IN
all/PDT --> all/PDT
this/DT --> this/DT
mustard/NN --> mustard/NN
seed/NN --> seed/NN
in/IN --> in/IN
one/CD --> one/CD
day/NN --> day/NN
?/. --> ?/.
And/CC --> and/CC
if/IN --> if/IN
I/PRP --> I/PRP
do/VBP --> do/VBP
not/RB --> not/RB
take/VB --> take/VB
the/DT --> the/DT
oil/NN --> oil/NN
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
to-morrow/NN --> to-morrow/NN
morning/NN --> morning/NN
,/, --> ,/,
he/PRP --> he/PRP
will/MD --> will/MD
kill/VB --> kill/VB
me/PRP --> I/PRP
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
Be/VB --> be/VB
happy/JJ --> happy/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
Ant-Raja/NNP --> Ant-Raja/NNP
;/: --> ;/:
``/`` --> ``/``
lie/VB --> lie/VB
down/RB --> down/RB
and/CC --> and/CC
sleep/VB --> sleep/VB
;/: --> ;/:
we/PRP --> we/PRP
will/MD --> will/MD
crush/VB --> crush/VB
all/PDT --> all/PDT
the/DT --> the/DT
oil/NN --> oil/NN
out/RP --> out/RP
for/IN --> for/IN
you/PRP --> you/PRP
during/IN --> during/IN
the/DT --> the/DT
day/NN --> day/NN
,/, --> ,/,
and/CC --> and/CC
to-morrow/JJ --> to-morrow/JJ
morning/NN --> morning/NN
you/PRP --> you/PRP
shall/MD --> shall/MD
take/VB --> take/VB
it/PRP --> it/PRP
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
lay/VBD --> lay/VBD
down/RB --> down/RB
and/CC --> and/CC
slept/VBD --> sleep/VBD
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
ants/NNS --> ant/NNS
crushed/VBD --> crush/VBD
out/RP --> out/RP
the/DT --> the/DT
oil/NN --> oil/NN
for/IN --> for/IN
him/PRP --> he/PRP
./. --> ./.
The/DT --> the/DT
prince/NN --> prince/NN
was/VBD --> be/VBD
very/RB --> very/RB
glad/JJ --> glad/JJ
when/WRB --> when/WRB
he/PRP --> he/PRP
saw/VBD --> see/VBD
the/DT --> the/DT
oil/NN --> oil/NN
./. --> ./.
The/DT --> the/DT
next/JJ --> next/JJ
morning/NN --> morning/NN
he/PRP --> he/PRP
took/VBD --> take/VBD
it/PRP --> it/PRP
to/TO --> to/TO
the/DT --> the/DT
court-house/NN --> court-house/NN
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
./. --> ./.
But/CC --> but/CC
the/DT --> the/DT
king/NN --> king/NN
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
You/PRP --> you/PRP
can/MD --> can/MD
not/RB --> not/RB
yet/RB --> yet/RB
marry/VB --> marry/VB
my/PRP$ --> my/PRP$
daughter/NN --> daughter/NN
./. --> ./.
If/IN --> if/IN
you/PRP --> you/PRP
wish/VBP --> wish/VBP
to/TO --> to/TO
do/VB --> do/VB
so/RB --> so/RB
,/, --> ,/,
you/PRP --> you/PRP
must/MD --> must/MD
first/RB --> first/RB
fight/VB --> fight/VB
with/IN --> with/IN
my/PRP$ --> my/PRP$
two/CD --> two/CD
demons/NNS --> demon/NNS
and/CC --> and/CC
kill/VB --> kill/VB
them/PRP --> they/PRP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
king/NN --> king/NN
a/DT --> a/DT
long/JJ --> long/JJ
time/NN --> time/NN
ago/RB --> ago/RB
had/VBD --> have/VBD
caught/VBN --> catch/VBN
two/CD --> two/CD
demons/NNS --> demon/NNS
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
,/, --> ,/,
as/IN --> as/IN
he/PRP --> he/PRP
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
what/WP --> what/WP
to/TO --> to/TO
do/VB --> do/VB
with/IN --> with/IN
them/PRP --> they/PRP
,/, --> ,/,
he/PRP --> he/PRP
had/VBD --> have/VBD
shut/VBN --> shut/VBN
them/PRP --> they/PRP
up/RP --> up/RP
in/IN --> in/IN
a/DT --> a/DT
cage/NN --> cage/NN
./. --> ./.
He/PRP --> he/PRP
was/VBD --> be/VBD
afraid/JJ --> afraid/JJ
to/TO --> to/TO
let/VB --> let/VB
them/PRP --> they/PRP
loose/VB --> loose/VB
for/IN --> for/IN
fear/NN --> fear/NN
they/PRP --> they/PRP
would/MD --> would/MD
eat/VB --> eat/VB
up/RP --> up/RP
all/PDT --> all/PDT
the/DT --> the/DT
people/NNS --> people/NNS
in/IN --> in/IN
his/PRP$ --> he/PRP$
country/NN --> country/NN
;/: --> ;/:
and/CC --> and/CC
he/PRP --> he/PRP
did/VBD --> do/VBD
not/RB --> not/RB
know/VB --> know/VB
how/WRB --> how/WRB
to/TO --> to/TO
kill/VB --> kill/VB
them/PRP --> they/PRP
./. --> ./.
So/RB --> so/RB
all/PDT --> all/PDT
the/DT --> the/DT
kings/NNS --> king/NNS
and/CC --> and/CC
kings/NNS --> king/NNS
'/POS --> '/POS
sons/NNS --> son/NNS
who/WP --> who/WP
wanted/VBD --> want/VBD
to/TO --> to/TO
marry/VB --> marry/VB
the/DT --> the/DT
Princess/NNP --> Princess/NNP
Labam/NNP --> Labam/NNP
had/VBD --> have/VBD
to/TO --> to/TO
fight/VB --> fight/VB
with/IN --> with/IN
these/DT --> these/DT
demons/NNS --> demon/NNS
;/: --> ;/:
``/`` --> ``/``
for/IN --> for/IN
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
king/NN --> king/NN
to/TO --> to/TO
himself/PRP --> himself/PRP
,/, --> ,/,
``/`` --> ``/``
perhaps/RB --> perhaps/RB
the/DT --> the/DT
demons/NNS --> demon/NNS
may/MD --> may/MD
be/VB --> be/VB
killed/VBN --> kill/VBN
,/, --> ,/,
and/CC --> and/CC
then/RB --> then/RB
I/PRP --> I/PRP
shall/MD --> shall/MD
be/VB --> be/VB
rid/JJ --> rid/JJ
of/IN --> of/IN
them/PRP --> they/PRP
./. --> ./.
''/'' --> ''/''
When/WRB --> when/WRB
he/PRP --> he/PRP
heard/VBD --> hear/VBD
of/IN --> of/IN
the/DT --> the/DT
demons/NNS --> demon/NNS
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
was/VBD --> be/VBD
very/RB --> very/RB
sad/JJ --> sad/JJ
./. --> ./.
``/`` --> ``/``
What/WP --> what/WP
can/MD --> can/MD
I/PRP --> I/PRP
do/VB --> do/VB
?/. --> ?/.
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
himself/PRP --> himself/PRP
./. --> ./.
``/`` --> ``/``
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
fight/VB --> fight/VB
with/IN --> with/IN
these/DT --> these/DT
two/CD --> two/CD
demons/NNS --> demon/NNS
?/. --> ?/.
''/'' --> ''/''
Then/RB --> then/RB
he/PRP --> he/PRP
thought/VBD --> think/VBD
of/IN --> of/IN
his/PRP$ --> he/PRP$
tiger/NN --> tiger/NN
:/: --> :/:
and/CC --> and/CC
the/DT --> the/DT
tiger/NN --> tiger/NN
and/CC --> and/CC
his/PRP$ --> he/PRP$
wife/NN --> wife/NN
came/VBD --> come/VBD
to/TO --> to/TO
him/PRP --> he/PRP
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Why/WRB --> why/WRB
are/VBP --> be/VBP
you/PRP --> you/PRP
so/RB --> so/RB
sad/JJ --> sad/JJ
?/. --> ?/.
''/'' --> ''/''
The/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
answered/VBD --> answer/VBD
,/, --> ,/,
``/`` --> ``/``
The/DT --> the/DT
king/NN --> king/NN
has/VBZ --> have/VBZ
ordered/VBN --> order/VBN
me/PRP --> I/PRP
to/TO --> to/TO
fight/VB --> fight/VB
with/IN --> with/IN
his/PRP$ --> he/PRP$
two/CD --> two/CD
demons/NNS --> demon/NNS
and/CC --> and/CC
kill/VB --> kill/VB
them/PRP --> they/PRP
./. --> ./.
How/WRB --> how/WRB
can/MD --> can/MD
I/PRP --> I/PRP
do/VB --> do/VB
this/DT --> this/DT
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Do/VBP --> do/VBP
not/RB --> not/RB
be/VB --> be/VB
frightened/VBN --> frighten/VBN
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
tiger/NN --> tiger/NN
./. --> ./.
``/`` --> ``/``
Be/VB --> be/VB
happy/JJ --> happy/JJ
./. --> ./.
I/PRP --> I/PRP
and/CC --> and/CC
my/PRP$ --> my/PRP$
wife/NN --> wife/NN
will/MD --> will/MD
fight/VB --> fight/VB
with/IN --> with/IN
them/PRP --> they/PRP
for/IN --> for/IN
you/PRP --> you/PRP
./. --> ./.
''/'' --> ''/''
Then/RB --> then/RB
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
took/VBD --> take/VBD
out/RP --> out/RP
of/IN --> of/IN
his/PRP$ --> he/PRP$
bag/NN --> bag/NN
two/CD --> two/CD
splendid/JJ --> splendid/JJ
coats/NNS --> coat/NNS
./. --> ./.
They/PRP --> they/PRP
were/VBD --> be/VBD
all/DT --> all/DT
gold/NN --> gold/NN
and/CC --> and/CC
silver/NN --> silver/NN
,/, --> ,/,
and/CC --> and/CC
covered/VBN --> cover/VBN
with/IN --> with/IN
pearls/NNS --> pearl/NNS
and/CC --> and/CC
diamonds/NNS --> diamond/NNS
./. --> ./.
These/DT --> these/DT
he/PRP --> he/PRP
put/VBD --> put/VBD
on/IN --> on/IN
the/DT --> the/DT
tigers/NNS --> tiger/NNS
to/TO --> to/TO
make/VB --> make/VB
them/PRP --> they/PRP
beautiful/JJ --> beautiful/JJ
,/, --> ,/,
and/CC --> and/CC
he/PRP --> he/PRP
took/VBD --> take/VBD
them/PRP --> they/PRP
to/TO --> to/TO
the/DT --> the/DT
king/NN --> king/NN
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
to/TO --> to/TO
him/PRP --> he/PRP
,/, --> ,/,
``/`` --> ``/``
May/NNP --> May/NNP
these/DT --> these/DT
tigers/NNS --> tiger/NNS
fight/VB --> fight/VB
your/PRP$ --> you/PRP$
demons/NNS --> demon/NNS
for/IN --> for/IN
me/PRP --> I/PRP
?/. --> ?/.
''/'' --> ''/''
``/`` --> ``/``
Yes/RB --> yes/RB
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
king/NN --> king/NN
,/, --> ,/,
who/WP --> who/WP
did/VBD --> do/VBD
not/RB --> not/RB
care/VB --> care/VB
in/IN --> in/IN
the/DT --> the/DT
least/JJS --> least/JJS
who/WP --> who/WP
killed/VBD --> kill/VBD
his/PRP$ --> he/PRP$
demons/NNS --> demon/NNS
,/, --> ,/,
provided/VBD --> provide/VBD
they/PRP --> they/PRP
were/VBD --> be/VBD
killed/VBN --> kill/VBN
./. --> ./.
``/`` --> ``/``
Then/RB --> then/RB
call/VB --> call/VB
your/PRP$ --> you/PRP$
demons/NNS --> demon/NNS
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
,/, --> ,/,
``/`` --> ``/``
and/CC --> and/CC
these/DT --> these/DT
tigers/NNS --> tiger/NNS
will/MD --> will/MD
fight/VB --> fight/VB
them/PRP --> they/PRP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
king/NN --> king/NN
did/VBD --> do/VBD
so/RB --> so/RB
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
tigers/NNS --> tiger/NNS
and/CC --> and/CC
the/DT --> the/DT
demons/NNS --> demon/NNS
fought/VBD --> fight/VBD
and/CC --> and/CC
fought/VBD --> fight/VBD
until/IN --> until/IN
the/DT --> the/DT
tigers/NNS --> tiger/NNS
had/VBD --> have/VBD
killed/VBN --> kill/VBN
the/DT --> the/DT
demons/NNS --> demon/NNS
./. --> ./.
``/`` --> ``/``
That/DT --> that/DT
is/VBZ --> be/VBZ
good/JJ --> good/JJ
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
king/NN --> king/NN
./. --> ./.
``/`` --> ``/``
But/CC --> but/CC
you/PRP --> you/PRP
must/MD --> must/MD
do/VB --> do/VB
something/NN --> something/NN
else/RB --> else/RB
before/IN --> before/IN
I/PRP --> I/PRP
give/VBP --> give/VBP
you/PRP --> you/PRP
my/PRP$ --> my/PRP$
daughter/NN --> daughter/NN
./. --> ./.
Up/RB --> up/RB
in/IN --> in/IN
the/DT --> the/DT
sky/NN --> sky/NN
I/PRP --> I/PRP
have/VBP --> have/VBP
a/DT --> a/DT
kettle-drum/NN --> kettle-drum/NN
./. --> ./.
You/PRP --> you/PRP
must/MD --> must/MD
go/VB --> go/VB
and/CC --> and/CC
beat/VB --> beat/VB
it/PRP --> it/PRP
./. --> ./.
If/IN --> if/IN
you/PRP --> you/PRP
can/MD --> can/MD
not/RB --> not/RB
do/VB --> do/VB
this/DT --> this/DT
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
kill/VB --> kill/VB
you/PRP --> you/PRP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
thought/NN --> thought/NN
of/IN --> of/IN
his/PRP$ --> he/PRP$
little/JJ --> little/JJ
bed/NN --> bed/NN
;/: --> ;/:
so/RB --> so/RB
he/PRP --> he/PRP
went/VBD --> go/VBD
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
and/CC --> and/CC
sat/VBD --> sit/VBD
on/IN --> on/IN
his/PRP$ --> he/PRP$
bed/NN --> bed/NN
./. --> ./.
``/`` --> ``/``
Little/JJ --> little/JJ
bed/NN --> bed/NN
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
up/RB --> up/RB
in/IN --> in/IN
the/DT --> the/DT
sky/NN --> sky/NN
is/VBZ --> be/VBZ
the/DT --> the/DT
king/NN --> king/NN
's/POS --> 's/POS
kettle-drum/NN --> kettle-drum/NN
./. --> ./.
I/PRP --> I/PRP
want/VBP --> want/VBP
to/TO --> to/TO
go/VB --> go/VB
to/TO --> to/TO
it/PRP --> it/PRP
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
bed/NN --> bed/NN
flew/VBD --> fly/VBD
up/RP --> up/RP
with/IN --> with/IN
him/PRP --> he/PRP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
beat/VBD --> beat/VBD
the/DT --> the/DT
drum/VBP --> drum/VBP
,/, --> ,/,
and/CC --> and/CC
the/DT --> the/DT
king/NN --> king/NN
heard/VBD --> hear/VBD
him/PRP --> he/PRP
./. --> ./.
Still/RB --> still/RB
,/, --> ,/,
when/WRB --> when/WRB
he/PRP --> he/PRP
came/VBD --> come/VBD
down/RB --> down/RB
,/, --> ,/,
the/DT --> the/DT
king/NN --> king/NN
would/MD --> would/MD
not/RB --> not/RB
give/VB --> give/VB
him/PRP --> he/PRP
his/PRP$ --> he/PRP$
daughter/NN --> daughter/NN
./. --> ./.
``/`` --> ``/``
You/PRP --> you/PRP
have/VBP --> have/VBP
,/, --> ,/,
''/'' --> ''/''
he/PRP --> he/PRP
said/VBD --> say/VBD
to/TO --> to/TO
the/DT --> the/DT
prince/NN --> prince/NN
,/, --> ,/,
``/`` --> ``/``
done/VBN --> do/VBN
the/DT --> the/DT
three/CD --> three/CD
things/NNS --> thing/NNS
I/PRP --> I/PRP
told/VBD --> tell/VBD
you/PRP --> you/PRP
to/TO --> to/TO
do/VB --> do/VB
;/: --> ;/:
but/CC --> but/CC
you/PRP --> you/PRP
must/MD --> must/MD
do/VB --> do/VB
one/CD --> one/CD
thing/NN --> thing/NN
more/RBR --> more/RBR
./. --> ./.
''/'' --> ''/''
``/`` --> ``/``
If/IN --> if/IN
I/PRP --> I/PRP
can/MD --> can/MD
,/, --> ,/,
I/PRP --> I/PRP
will/MD --> will/MD
,/, --> ,/,
''/'' --> ''/''
said/VBD --> say/VBD
the/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
./. --> ./.
Then/RB --> then/RB
the/DT --> the/DT
king/NN --> king/NN
showed/VBD --> show/VBD
him/PRP --> he/PRP
the/DT --> the/DT
trunk/NN --> trunk/NN
of/IN --> of/IN
a/DT --> a/DT
tree/NN --> tree/NN
that/WDT --> that/WDT
was/VBD --> be/VBD
lying/VBG --> lie/VBG
near/IN --> near/IN
his/PRP$ --> he/PRP$
court-house/NN --> court-house/NN
./. --> ./.
It/PRP --> it/PRP
was/VBD --> be/VBD
a/DT --> a/DT
very/RB --> very/RB
,/, --> ,/,
very/RB --> very/RB
thick/JJ --> thick/JJ
trunk/NN --> trunk/NN
./. --> ./.
He/PRP --> he/PRP
gave/VBD --> give/VBD
the/DT --> the/DT
prince/NN --> prince/NN
a/DT --> a/DT
wax/NN --> wax/NN
hatchet/NN --> hatchet/NN
,/, --> ,/,
and/CC --> and/CC
said/VBD --> say/VBD
,/, --> ,/,
``/`` --> ``/``
Tomorrow/NN --> tomorrow/NN
morning/NN --> morning/NN
you/PRP --> you/PRP
must/MD --> must/MD
cut/VB --> cut/VB
this/DT --> this/DT
trunk/NN --> trunk/NN
in/IN --> in/IN
two/CD --> two/CD
with/IN --> with/IN
this/DT --> this/DT
wax/NN --> wax/NN
hatchet/NN --> hatchet/NN
./. --> ./.
''/'' --> ''/''
The/DT --> the/DT
Raja/NNP --> Raja/NNP
's/POS --> 's/POS
son/NN --> son/NN
went/VBD --> go/VBD
back/RB --> back/RB
to/TO --> to/TO
the/DT --> the/DT
old/JJ --> old/JJ
woman/NN --> woman/NN
's/POS --> 's/POS
house/NN --> house/NN
./. --> ./.
He/PRP --> he/PRP
was/VBD --> be/VBD
very/RB --> very/RB
sad/JJ --> sad/JJ
,/, --> ,/,
and/CC --> and/CC
thought/VBD --> think/VBD
that/IN --> that/IN
now/RB --> now/RB
the/DT --> the/DT
Raja/NNP --> Raja/NNP
would/MD --> would/MD
certainly/RB --> certainly/RB
kill/VB --> kill/VB
him/PRP --> he/PRP
./. --> ./.
``/`` --> ``/``
